flag_pre_start_response,flag_unexplained_pre_start_response,likely_precip_driven_pre_start_response,possible_battery_or_logger_issue,year,strip_group,location,strip,event_id,sensor_col,logger_position,depth_index,depth_inches,irrigation_start,irrigation_end,window_start,first_vwc,last_pre_start_vwc,max_pre_start_vwc,max_pre_start_time,pre_start_increase,last_minus_first,threshold,vwc_missing_fraction_pre_start_window,precip_col,precip_threshold_in,total_precip_in_pre_start_window,max_precip_in_pre_start_window,first_precip_time_pre_start_window,last_precip_time_pre_start_window,battery_col,battery_pre_start_min_v,battery_pre_start_median_v,battery_pre_start_max_v,battery_pre_start_low_count,battery_pre_start_high_count,battery_pre_start_out_of_range_count,battery_pre_start_out_of_range_fraction,flag_battery_low_pre_start,flag_battery_out_of_range_pre_start,battery_event_min_v,battery_event_median_v,battery_event_max_v,battery_event_low_count,battery_event_high_count,battery_event_out_of_range_count,battery_event_out_of_range_fraction,flag_battery_low_event,flag_battery_out_of_range_event,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,event_duration_hours,gallons_strip
False,False,False,False,2026,S1_S2,west,S1,2026-04-21_S1_S2_001c30f6,VWC_1_raw_S1_B,B,1,6,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 08:54:00,14.459,14.897,14.897,2026-04-21 14:45:00,0.438,0.438,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,13.435,13.5285,13.836,0,0,0,0.0,False,False,12.749,12.917,13.474,0,0,0,0.0,False,False,13.35,13.35,27.6,17.9667,110850.0
False,False,False,False,2026,S1_S2,west,S1,2026-04-21_S1_S2_001c30f6,VWC_2_raw_S1_B,B,2,12,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 08:54:00,13.131,13.063,13.169,2026-04-21 10:00:00,0.038,-0.068,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,13.435,13.5285,13.836,0,0,0,0.0,False,False,12.749,12.917,13.474,0,0,0,0.0,False,False,17.35,17.35,31.1,17.9667,110850.0
False,False,False,False,2026,S1_S2,west,S1,2026-04-21_S1_S2_001c30f6,VWC_3_raw_S1_B,B,3,18,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 08:54:00,12.003,11.857,12.051,2026-04-21 10:30:00,0.048,-0.146,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,13.435,13.5285,13.836,0,0,0,0.0,False,False,12.749,12.917,13.474,0,0,0,0.0,False,False,20.35,20.35,29.35,17.9667,110850.0
False,False,False,False,2026,S1_S2,west,S1,2026-05-20_S1_S2_49743b7c,VWC_1_raw_S1_B,B,1,6,2026-05-20 11:23:00,2026-05-20 17:53:00,2026-05-20 05:23:00,17.359,17.085,17.359,2026-05-20 05:30:00,0.0,-0.274,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.706,13.565,13.888,0,0,0,0.0,False,False,13.487,13.591,13.617,0,0,0,0.0,False,False,11.3667,11.3667,19.1167,6.5,54400.0
False,False,False,False,2026,S1_S2,west,S1,2026-05-20_S1_S2_49743b7c,VWC_2_raw_S1_B,B,2,12,2026-05-20 11:23:00,2026-05-20 17:53:00,2026-05-20 05:23:00,17.739,17.42,17.739,2026-05-20 05:30:00,0.0,-0.319,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.706,13.565,13.888,0,0,0,0.0,False,False,13.487,13.591,13.617,0,0,0,0.0,False,False,15.6167,15.6167,15.8667,6.5,54400.0
False,False,False,False,2026,S1_S2,west,S1,2026-05-20_S1_S2_49743b7c,VWC_3_raw_S1_B,B,3,18,2026-05-20 11:23:00,2026-05-20 17:53:00,2026-05-20 05:23:00,13.056,13.278,13.289,2026-05-20 09:15:00,0.233,0.222,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.706,13.565,13.888,0,0,0,0.0,False,False,13.487,13.591,13.617,0,0,0,0.0,False,False,23.1167,23.1167,23.3667,6.5,54400.0
False,False,False,False,2026,S1_S2,west,S1,2026-06-20_S1_S2_ba82572f,VWC_1_raw_S1_B,B,1,6,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-20 02:00:00,15.504,14.975,15.504,2026-06-20 02:00:00,0.0,-0.529,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.75,12.81,13.166,0,0,0,0.0,False,False,13.166,13.352,13.699,0,0,0,0.0,False,False,14.25,14.25,26.0,9.05,65700.0
False,False,False,False,2026,S1_S2,west,S1,2026-06-20_S1_S2_ba82572f,VWC_2_raw_S1_B,B,2,12,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-20 02:00:00,11.958,11.865,11.985,2026-06-20 03:15:00,0.027,-0.093,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.75,12.81,13.166,0,0,0,0.0,False,False,13.166,13.352,13.699,0,0,0,0.0,False,False,17.75,17.75,18.0,9.05,65700.0
False,False,False,False,2026,S1_S2,west,S1,2026-06-20_S1_S2_ba82572f,VWC_3_raw_S1_B,B,3,18,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-20 02:00:00,8.6,8.634,8.634,2026-06-20 08:00:00,0.034,0.034,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.75,12.81,13.166,0,0,0,0.0,False,False,13.166,13.352,13.699,0,0,0,0.0,False,False,24.0,24.0,25.0,9.05,65700.0
False,False,False,False,2026,S1_S2,west,S1,2026-06-27_S1_S2_be4e641a,VWC_1_raw_S1_B,B,1,6,2026-06-27 11:05:00,2026-06-27 16:34:00,2026-06-27 05:05:00,29.814,29.427,29.814,2026-06-27 05:15:00,0.0,-0.387,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.752,13.1645,13.547,0,0,0,0.0,False,False,13.33,13.364,13.428,0,0,0,0.0,False,False,9.1667,9.1667,21.4167,5.4833,33511.0
False,False,False,False,2026,S1_S2,west,S1,2026-06-27_S1_S2_be4e641a,VWC_2_raw_S1_B,B,2,12,2026-06-27 11:05:00,2026-06-27 16:34:00,2026-06-27 05:05:00,30.657,30.184,30.658,2026-06-27 05:30:00,0.001,-0.473,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.752,13.1645,13.547,0,0,0,0.0,False,False,13.33,13.364,13.428,0,0,0,0.0,False,False,9.1667,9.1667,20.6667,5.4833,33511.0
False,False,False,False,2026,S1_S2,west,S1,2026-06-27_S1_S2_be4e641a,VWC_3_raw_S1_B,B,3,18,2026-06-27 11:05:00,2026-06-27 16:34:00,2026-06-27 05:05:00,14.399,14.327,14.504,2026-06-27 10:30:00,0.105,-0.072,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.752,13.1645,13.547,0,0,0,0.0,False,False,13.33,13.364,13.428,0,0,0,0.0,False,False,9.1667,9.1667,13.1667,5.4833,33511.0
False,False,False,False,2026,S1_S2,west,S1,2026-07-24_S1_S2_63eb5228,VWC_1_raw_S1_B,B,1,6,2026-07-24 08:25:00,2026-07-24 15:43:00,2026-07-24 02:25:00,16.928,16.382,16.928,2026-07-24 02:30:00,0.0,-0.546,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.772,12.8235,13.097,0,0,0,0.0,False,False,13.246,13.319,13.522,0,0,0,0.0,False,False,22.8333,22.8333,24.0833,7.3,34125.0
False,False,False,False,2026,S1_S2,west,S1,2026-07-24_S1_S2_63eb5228,VWC_2_raw_S1_B,B,2,12,2026-07-24 08:25:00,2026-07-24 15:43:00,2026-07-24 02:25:00,12.037,12.012,12.052,2026-07-24 07:30:00,0.015,-0.025,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.772,12.8235,13.097,0,0,0,0.0,False,False,13.246,13.319,13.522,0,0,0,0.0,False,False,23.8333,23.8333,24.8333,7.3,34125.0
False,False,False,False,2026,S1_S2,west,S1,2026-07-24_S1_S2_63eb5228,VWC_3_raw_S1_B,B,3,18,2026-07-24 08:25:00,2026-07-24 15:43:00,2026-07-24 02:25:00,6.364,6.437,6.454,2026-07-24 08:00:00,0.09,0.073,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.772,12.8235,13.097,0,0,0,0.0,False,False,13.246,13.319,13.522,0,0,0,0.0,False,False,13.0833,13.0833,14.5833,7.3,34125.0
False,False,False,False,2026,S1_S2,west,S1,2026-08-14_S1_S2_72b4c1d7,VWC_1_raw_S1_B,B,1,6,2026-08-14 10:25:00,2026-08-14 13:47:00,2026-08-14 04:25:00,18.8,18.477,18.8,2026-08-14 04:30:00,0.0,-0.323,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.771,12.8275,13.622,0,0,0,0.0,False,False,13.407,13.4315,13.49,0,0,0,0.0,False,False,23.8333,23.8333,34.5833,3.3667,21350.0
False,False,False,False,2026,S1_S2,west,S1,2026-08-14_S1_S2_72b4c1d7,VWC_2_raw_S1_B,B,2,12,2026-08-14 10:25:00,2026-08-14 13:47:00,2026-08-14 04:25:00,14.218,14.183,14.333,2026-08-14 06:15:00,0.115,-0.035,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.771,12.8275,13.622,0,0,0,0.0,False,False,13.407,13.4315,13.49,0,0,0,0.0,False,False,22.8333,22.8333,23.0833,3.3667,21350.0
False,False,False,False,2026,S1_S2,west,S1,2026-08-14_S1_S2_72b4c1d7,VWC_3_raw_S1_B,B,3,18,2026-08-14 10:25:00,2026-08-14 13:47:00,2026-08-14 04:25:00,6.595,6.747,6.815,2026-08-14 09:30:00,0.22,0.152,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S1_B,12.771,12.8275,13.622,0,0,0,0.0,False,False,13.407,13.4315,13.49,0,0,0,0.0,False,False,23.5833,23.5833,23.8333,3.3667,21350.0
False,False,False,False,2026,S1_S2,west,S2,2026-04-21_S1_S2_001c30f6,VWC_1_raw_S2_B,B,1,6,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 08:54:00,9.406,9.891,9.891,2026-04-21 14:45:00,0.485,0.485,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,13.322,13.4165,13.675,0,0,0,0.0,False,False,12.695,12.8725,13.407,0,0,0,0.0,False,False,20.35,20.35,24.35,17.9667,110850.0
False,False,False,False,2026,S1_S2,west,S2,2026-04-21_S1_S2_001c30f6,VWC_2_raw_S2_B,B,2,12,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 08:54:00,9.371,9.137,9.371,2026-04-21 09:00:00,0.0,-0.234,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,13.322,13.4165,13.675,0,0,0,0.0,False,False,12.695,12.8725,13.407,0,0,0,0.0,False,False,20.1,20.1,24.1,17.9667,110850.0
False,False,False,False,2026,S1_S2,west,S2,2026-04-21_S1_S2_001c30f6,VWC_3_raw_S2_B,B,3,18,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 08:54:00,8.645,8.477,8.687,2026-04-21 10:15:00,0.042,-0.168,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,13.322,13.4165,13.675,0,0,0,0.0,False,False,12.695,12.8725,13.407,0,0,0,0.0,False,False,20.1,20.1,24.1,17.9667,110850.0
False,False,False,False,2026,S1_S2,west,S2,2026-05-20_S1_S2_49743b7c,VWC_1_raw_S2_B,B,1,6,2026-05-20 11:23:00,2026-05-20 17:53:00,2026-05-20 05:23:00,10.282,10.207,10.29,2026-05-20 05:45:00,0.008,-0.075,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.667,13.2945,13.777,0,0,0,0.0,False,False,13.434,13.4835,13.532,0,0,0,0.0,False,False,8.1167,8.1167,12.1167,6.5,54400.0
False,False,False,False,2026,S1_S2,west,S2,2026-05-20_S1_S2_49743b7c,VWC_2_raw_S2_B,B,2,12,2026-05-20 11:23:00,2026-05-20 17:53:00,2026-05-20 05:23:00,12.509,12.395,12.544,2026-05-20 06:15:00,0.035,-0.114,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.667,13.2945,13.777,0,0,0,0.0,False,False,13.434,13.4835,13.532,0,0,0,0.0,False,False,8.1167,8.1167,21.6167,6.5,54400.0
False,False,False,False,2026,S1_S2,west,S2,2026-05-20_S1_S2_49743b7c,VWC_3_raw_S2_B,B,3,18,2026-05-20 11:23:00,2026-05-20 17:53:00,2026-05-20 05:23:00,17.523,17.42,17.538,2026-05-20 07:30:00,0.015,-0.103,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.667,13.2945,13.777,0,0,0,0.0,False,False,13.434,13.4835,13.532,0,0,0,0.0,False,False,8.3667,8.3667,12.3667,6.5,54400.0
False,False,False,False,2026,S1_S2,west,S2,2026-06-20_S1_S2_ba82572f,VWC_1_raw_S2_B,B,1,6,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-20 02:00:00,10.318,9.885,10.319,2026-06-20 02:15:00,0.001,-0.433,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.618,12.753,12.894,0,0,0,0.0,False,False,12.894,13.271,13.566,0,0,0,0.0,False,False,10.75,10.75,12.25,9.05,65700.0
False,False,False,False,2026,S1_S2,west,S2,2026-06-20_S1_S2_ba82572f,VWC_2_raw_S2_B,B,2,12,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-20 02:00:00,9.7,9.575,9.7,2026-06-20 02:00:00,0.0,-0.125,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.618,12.753,12.894,0,0,0,0.0,False,False,12.894,13.271,13.566,0,0,0,0.0,False,False,11.5,11.5,24.0,9.05,65700.0
False,False,False,False,2026,S1_S2,west,S2,2026-06-20_S1_S2_ba82572f,VWC_3_raw_S2_B,B,3,18,2026-06-20 08:00:00,2026-06-20 17:03:00,2026-06-20 02:00:00,18.995,19.303,19.303,2026-06-20 08:00:00,0.308,0.308,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.618,12.753,12.894,0,0,0,0.0,False,False,12.894,13.271,13.566,0,0,0,0.0,False,False,11.0,11.0,12.5,9.05,65700.0
False,False,False,False,2026,S1_S2,west,S2,2026-06-27_S1_S2_be4e641a,VWC_1_raw_S2_B,B,1,6,2026-06-27 11:05:00,2026-06-27 16:34:00,2026-06-27 05:05:00,21.429,21.311,21.531,2026-06-27 06:45:00,0.102,-0.118,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.705,12.93,13.447,0,0,0,0.0,False,False,13.264,13.2785,13.347,0,0,0,0.0,False,False,7.4167,7.4167,8.6667,5.4833,33511.0
False,False,False,False,2026,S1_S2,west,S2,2026-06-27_S1_S2_be4e641a,VWC_2_raw_S2_B,B,2,12,2026-06-27 11:05:00,2026-06-27 16:34:00,2026-06-27 05:05:00,25.44,25.309,25.474,2026-06-27 06:00:00,0.034,-0.131,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.705,12.93,13.447,0,0,0,0.0,False,False,13.264,13.2785,13.347,0,0,0,0.0,False,False,9.1667,9.1667,9.4167,5.4833,33511.0
False,False,False,False,2026,S1_S2,west,S2,2026-06-27_S1_S2_be4e641a,VWC_3_raw_S2_B,B,3,18,2026-06-27 11:05:00,2026-06-27 16:34:00,2026-06-27 05:05:00,29.899,30.009,30.055,2026-06-27 09:15:00,0.156,0.11,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.705,12.93,13.447,0,0,0,0.0,False,False,13.264,13.2785,13.347,0,0,0,0.0,False,False,9.1667,9.1667,9.4167,5.4833,33511.0
False,False,False,False,2026,S1_S2,west,S2,2026-07-24_S1_S2_63eb5228,VWC_1_raw_S2_B,B,1,6,2026-07-24 08:25:00,2026-07-24 15:43:00,2026-07-24 02:25:00,9.593,9.334,9.593,2026-07-24 02:30:00,0.0,-0.259,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.66,12.7645,12.876,0,0,0,0.0,False,False,12.982,13.24,13.392,0,0,0,0.0,False,False,9.0833,9.0833,19.0833,7.3,34125.0
False,False,False,False,2026,S1_S2,west,S2,2026-07-24_S1_S2_63eb5228,VWC_2_raw_S2_B,B,2,12,2026-07-24 08:25:00,2026-07-24 15:43:00,2026-07-24 02:25:00,10.681,10.631,10.711,2026-07-24 03:45:00,0.03,-0.05,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.66,12.7645,12.876,0,0,0,0.0,False,False,12.982,13.24,13.392,0,0,0,0.0,False,False,9.0833,9.0833,19.0833,7.3,34125.0
False,False,False,False,2026,S1_S2,west,S2,2026-07-24_S1_S2_63eb5228,VWC_3_raw_S2_B,B,3,18,2026-07-24 08:25:00,2026-07-24 15:43:00,2026-07-24 02:25:00,18.886,18.972,18.972,2026-07-24 08:15:00,0.086,0.086,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.66,12.7645,12.876,0,0,0,0.0,False,False,12.982,13.24,13.392,0,0,0,0.0,False,False,9.0833,9.0833,13.0833,7.3,34125.0
False,False,False,False,2026,S1_S2,west,S2,2026-08-14_S1_S2_72b4c1d7,VWC_1_raw_S2_B,B,1,6,2026-08-14 10:25:00,2026-08-14 13:47:00,2026-08-14 04:25:00,9.669,9.514,9.682,2026-08-14 05:45:00,0.013,-0.155,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.708,12.7565,13.489,0,0,0,0.0,False,False,13.314,13.3375,13.408,0,0,0,0.0,False,False,6.0833,6.0833,14.3333,3.3667,21350.0
False,False,False,False,2026,S1_S2,west,S2,2026-08-14_S1_S2_72b4c1d7,VWC_2_raw_S2_B,B,2,12,2026-08-14 10:25:00,2026-08-14 13:47:00,2026-08-14 04:25:00,11.863,11.771,11.882,2026-08-14 06:00:00,0.019,-0.092,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.708,12.7565,13.489,0,0,0,0.0,False,False,13.314,13.3375,13.408,0,0,0,0.0,False,False,5.3333,5.3333,9.8333,3.3667,21350.0
False,False,False,False,2026,S1_S2,west,S2,2026-08-14_S1_S2_72b4c1d7,VWC_3_raw_S2_B,B,3,18,2026-08-14 10:25:00,2026-08-14 13:47:00,2026-08-14 04:25:00,17.839,17.858,17.919,2026-08-14 08:45:00,0.08,0.019,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S2_B,12.708,12.7565,13.489,0,0,0,0.0,False,False,13.314,13.3375,13.408,0,0,0,0.0,False,False,5.0833,5.0833,9.0833,3.3667,21350.0
False,False,False,False,2026,S3_S4,east,S3,2026-04-21_S3_S4_ed1ed131,VWC_1_raw_S3_B,B,1,6,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 08:54:00,10.627,10.93,10.93,2026-04-21 14:45:00,0.303,0.303,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,13.316,13.395,13.518,0,0,0,0.0,False,False,12.67,12.8265,13.64,0,0,0,0.0,False,False,18.85,18.85,19.1,17.9667,110850.0
False,False,False,False,2026,S3_S4,east,S3,2026-04-21_S3_S4_ed1ed131,VWC_2_raw_S3_B,B,2,12,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 08:54:00,11.891,11.759,11.893,2026-04-21 09:15:00,0.002,-0.132,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,13.316,13.395,13.518,0,0,0,0.0,False,False,12.67,12.8265,13.64,0,0,0,0.0,False,False,18.85,18.85,30.85,17.9667,110850.0
False,False,False,False,2026,S3_S4,east,S3,2026-04-21_S3_S4_ed1ed131,VWC_3_raw_S3_B,B,3,18,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 08:54:00,9.349,9.315,9.368,2026-04-21 11:15:00,0.019,-0.034,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,13.316,13.395,13.518,0,0,0,0.0,False,False,12.67,12.8265,13.64,0,0,0,0.0,False,False,5.85,5.85,6.1,17.9667,110850.0
False,False,False,False,2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_1_raw_S3_B,B,1,6,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-08 03:00:00,19.332,18.993,19.332,2026-05-08 03:00:00,0.0,-0.339,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,12.559,12.927,13.883,0,0,0,0.0,False,False,13.32,13.402,13.511,0,0,0,0.0,False,False,10.75,10.75,11.0,10.2333,90350.0
False,False,False,False,2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,VWC_2_raw_S3_B,B,2,12,2026-05-08 09:00:00,2026-05-08 19:14:00,2026-05-08 03:00:00,21.652,21.51,21.66,2026-05-08 03:45:00,0.008,-0.142,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,12.559,12.927,13.883,0,0,0,0.0,False,False,13.32,13.402,13.511,0,0,0,0.0,False,False,11.0,11.0,19.5,10.2333,90350.0
